@relation 'yelp-weka.filters.unsupervised.attribute.StringToWordVector-R1-W2000-prune-rate-1.0-N0-stemmerweka.core.stemmers.NullStemmer-stopwords-handlerweka.core.stopwords.Null-M1-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute id numeric
@attribute sentiment** {positive,negative,neutral}

@data
{0 18501,1 ?}
{0 19115,1 ?}
{0 41977,1 ?}
{0 664,1 ?}
{0 35570,1 ?}
{0 54661,1 ?}
{0 29231,1 ?}
{0 66713,1 ?}
{0 67476,1 ?}
{0 54908,1 ?}
{0 32022,1 ?}
{0 59853,1 ?}
{0 59130,1 ?}
{0 8937,1 ?}
{0 53657,1 ?}
{0 51512,1 ?}
{0 26665,1 ?}
{0 46055,1 ?}
{0 31878,1 ?}
{0 58882,1 ?}
{0 37975,1 ?}
{0 62216,1 ?}
{0 68137,1 ?}
{0 38054,1 ?}
{0 44696,1 ?}
{0 33700,1 ?}
{0 65834,1 ?}
{0 62369,1 ?}
{0 48006,1 ?}
{0 31277,1 ?}
{0 35829,1 ?}
{0 47029,1 ?}
{0 23827,1 ?}
{0 36126,1 ?}
{0 47445,1 ?}
{0 50885,1 ?}
{0 37362,1 ?}
{0 21791,1 ?}
{0 5082,1 ?}
{0 72057,1 ?}
{0 42538,1 ?}
{0 65105,1 ?}
{0 50291,1 ?}
{0 69879,1 ?}
{0 54151,1 ?}
{0 55444,1 ?}
{0 62952,1 ?}
{0 49178,1 ?}
{0 64930,1 ?}
{0 11690,1 ?}
{0 20353,1 ?}
{0 28141,1 ?}
{0 41997,1 ?}
{0 22667,1 ?}
{0 40290,1 ?}
{0 71059,1 ?}
{0 8362,1 ?}
{0 33885,1 ?}
{0 43098,1 ?}
{0 62539,1 ?}
{0 57320,1 ?}
{0 11447,1 ?}
{0 36949,1 ?}
{0 9581,1 ?}
{0 10002,1 ?}
{0 67489,1 ?}
{0 27736,1 ?}
{0 66450,1 ?}
{0 38865,1 ?}
{0 18114,1 ?}
{0 71759,1 ?}
{0 61825,1 ?}
{0 43787,1 ?}
{0 9380,1 ?}
{0 63323,1 ?}
{0 30134,1 ?}
{0 3699,1 ?}
{0 56983,1 ?}
{0 58369,1 ?}
{0 46716,1 ?}
{0 41589,1 ?}
{0 20736,1 ?}
{0 31881,1 ?}
{0 51868,1 ?}
{0 51338,1 ?}
{0 24605,1 ?}
{0 12034,1 ?}
{0 62703,1 ?}
{0 31641,1 ?}
{0 65992,1 ?}
{0 54518,1 ?}
{0 49943,1 ?}
{0 34459,1 ?}
{0 11051,1 ?}
{0 7080,1 ?}
{0 2470,1 ?}
{0 35256,1 ?}
{0 40722,1 ?}
{0 43008,1 ?}
{0 62357,1 ?}
{0 70877,1 ?}
{0 25999,1 ?}
{0 57820,1 ?}
{0 67500,1 ?}
{0 52569,1 ?}
{0 2770,1 ?}
{0 19558,1 ?}
{0 66830,1 ?}
{0 35296,1 ?}
{0 48211,1 ?}
{0 17501,1 ?}
{0 1175,1 ?}
{0 58824,1 ?}
{0 61633,1 ?}
{0 25549,1 ?}
{0 8441,1 ?}
{0 27898,1 ?}
{0 28842,1 ?}
{0 69730,1 ?}
{0 38144,1 ?}
{0 34272,1 ?}
{0 4644,1 ?}
{0 40400,1 ?}
{0 37356,1 ?}
{0 47312,1 ?}
{0 71777,1 ?}
{0 28489,1 ?}
{0 30844,1 ?}
{0 6664,1 ?}
{0 25828,1 ?}
{0 25284,1 ?}
{0 51584,1 ?}
{0 36991,1 ?}
{0 50031,1 ?}
{0 64709,1 ?}
{0 44953,1 ?}
{0 70470,1 ?}
{0 62474,1 ?}
{0 65492,1 ?}
{0 22648,1 ?}
{0 16536,1 ?}
{0 64411,1 ?}
{0 52724,1 ?}
{0 42218,1 ?}
{0 13605,1 ?}
{0 34475,1 ?}
{0 40604,1 ?}
{0 58288,1 ?}
{0 11513,1 ?}
{0 9454,1 ?}
{0 1748,1 ?}
{0 53850,1 ?}
{0 16978,1 ?}
{0 9947,1 ?}
{0 9205,1 ?}
{0 7949,1 ?}
{0 31356,1 ?}
{0 62636,1 ?}
{0 70191,1 ?}
{0 43078,1 ?}
{0 8442,1 ?}
{0 57075,1 ?}
{0 70184,1 ?}
{0 62252,1 ?}
{0 31130,1 ?}
{0 12360,1 ?}
{0 29008,1 ?}
{0 23171,1 ?}
{0 64090,1 ?}
{0 41069,1 ?}
{0 50189,1 ?}
{0 29792,1 ?}
{0 63535,1 ?}
{0 38935,1 ?}
{0 45814,1 ?}
{0 58927,1 ?}
{0 28526,1 ?}
{0 979,1 ?}
{0 31949,1 ?}
{0 6720,1 ?}
{0 65008,1 ?}
{0 15881,1 ?}
{0 25703,1 ?}
{0 9459,1 ?}
{0 41584,1 ?}
{0 58111,1 ?}
{0 47152,1 ?}
{0 64453,1 ?}
{0 53592,1 ?}
{0 49237,1 ?}
{0 19654,1 ?}
{0 7438,1 ?}
{0 33446,1 ?}
{0 38512,1 ?}
{0 30766,1 ?}
{0 51400,1 ?}
{0 15228,1 ?}
{0 41029,1 ?}
{0 52281,1 ?}
{0 23299,1 ?}
{0 27781,1 ?}
{0 45754,1 ?}
{0 44498,1 ?}
{0 8382,1 ?}
{0 43705,1 ?}
{0 54846,1 ?}
{0 24361,1 ?}
{0 62122,1 ?}
{0 55022,1 ?}
{0 25259,1 ?}
{0 35091,1 ?}
{0 63361,1 ?}
{0 53803,1 ?}
{0 62618,1 ?}
{0 45113,1 ?}
{0 40430,1 ?}
{0 30056,1 ?}
{0 42909,1 ?}
{0 11715,1 ?}
{0 68719,1 ?}
{0 46378,1 ?}
{0 24167,1 ?}
{0 55560,1 ?}
{0 13392,1 ?}
{0 42053,1 ?}
{0 43846,1 ?}
{0 56690,1 ?}
{0 42619,1 ?}
{0 63797,1 ?}
{0 5972,1 ?}
{0 63995,1 ?}
{0 50761,1 ?}
{0 62144,1 ?}
{0 49703,1 ?}
{0 58285,1 ?}
{0 35021,1 ?}
{0 42959,1 ?}
{0 18240,1 ?}
{0 36646,1 ?}
{0 29974,1 ?}
{0 26559,1 ?}
{0 8345,1 ?}
{0 24267,1 ?}
{0 55107,1 ?}
{0 56051,1 ?}
{0 11301,1 ?}
{0 12679,1 ?}
{0 49999,1 ?}
{0 59428,1 ?}
{0 2528,1 ?}
{0 58346,1 ?}
{0 30112,1 ?}
{0 1235,1 ?}
{0 40225,1 ?}
{0 67636,1 ?}
{0 9565,1 ?}
{0 36496,1 ?}
{0 30872,1 ?}
{0 28118,1 ?}
{0 19259,1 ?}
{0 32206,1 ?}
{0 32093,1 ?}
{0 72068,1 ?}
{0 47734,1 ?}
{0 40387,1 ?}
{0 42994,1 ?}
{0 4685,1 ?}
{0 10562,1 ?}
{0 52655,1 ?}
{0 44482,1 ?}
{0 37541,1 ?}
{0 34916,1 ?}
{0 66993,1 ?}
{0 61686,1 ?}
{0 70653,1 ?}
{0 45601,1 ?}
{0 41324,1 ?}
{0 15410,1 ?}
{0 55368,1 ?}
{0 11394,1 ?}
{0 35929,1 ?}
{0 42253,1 ?}
{0 55890,1 ?}
{0 4228,1 ?}
{0 10547,1 ?}
{0 72406,1 ?}
{0 40230,1 ?}
{0 49179,1 ?}
{0 38236,1 ?}
{0 46254,1 ?}
{0 57100,1 ?}
{0 67355,1 ?}
{0 24145,1 ?}
{0 30465,1 ?}
{0 2511,1 ?}
{0 2442,1 ?}
{0 32072,1 ?}
{0 14130,1 ?}
{0 36570,1 ?}
{0 43730,1 ?}
{0 38743,1 ?}
{0 67074,1 ?}
{0 35157,1 ?}
{0 18516,1 ?}
{0 47160,1 ?}
{0 24143,1 ?}
{0 68646,1 ?}
{0 61358,1 ?}
{0 3955,1 ?}
{0 70331,1 ?}
{0 70296,1 ?}
{0 40003,1 ?}
{0 61548,1 ?}
{0 63060,1 ?}
{0 4326,1 ?}
{0 40506,1 ?}
{0 3078,1 ?}
{0 72263,1 ?}
{0 10401,1 ?}
{0 28294,1 ?}
{0 33267,1 ?}
{0 54459,1 ?}
{0 59870,1 ?}
{0 15926,1 ?}
{0 53240,1 ?}
{0 10272,1 ?}
{0 33835,1 ?}
{0 71249,1 ?}
{0 68388,1 ?}
{0 54523,1 ?}
{0 26420,1 ?}
{0 17781,1 ?}
{0 53354,1 ?}
{0 32510,1 ?}
{0 661,1 ?}
{0 54592,1 ?}
{0 7828,1 ?}
{0 60433,1 ?}
{0 30361,1 ?}
{0 2649,1 ?}
{0 21202,1 ?}
{0 19027,1 ?}
{0 545,1 ?}
{0 3895,1 ?}
{0 22433,1 ?}
{0 34826,1 ?}
{0 40262,1 ?}
{0 61612,1 ?}
{0 26786,1 ?}
{0 9269,1 ?}
{0 57846,1 ?}
{0 23204,1 ?}
{0 6352,1 ?}
{0 62644,1 ?}
{0 53744,1 ?}
{0 66472,1 ?}
{0 69403,1 ?}
{0 25958,1 ?}
{0 9128,1 ?}
{0 53712,1 ?}
{0 41486,1 ?}
{0 64404,1 ?}
{0 54391,1 ?}
{0 69616,1 ?}
{0 42500,1 ?}
{0 34095,1 ?}
{0 67263,1 ?}
{0 8410,1 ?}
{0 25951,1 ?}
{0 69900,1 ?}
{0 44413,1 ?}
{0 63601,1 ?}
{0 41875,1 ?}
{0 71157,1 ?}
{0 63295,1 ?}
{0 39914,1 ?}
{0 35906,1 ?}
{0 64642,1 ?}
{0 44851,1 ?}
{0 46562,1 ?}
{0 53943,1 ?}
{0 61193,1 ?}
{0 6590,1 ?}
{0 20472,1 ?}
{0 47194,1 ?}
{0 48948,1 ?}
{0 54213,1 ?}
{0 61722,1 ?}
{0 53597,1 ?}
{0 44239,1 ?}
{0 3619,1 ?}
{0 61810,1 ?}
{0 66119,1 ?}
{0 3195,1 ?}
{0 2678,1 ?}
{0 10871,1 ?}
{0 62296,1 ?}
{0 45258,1 ?}
{0 7845,1 ?}
{0 7937,1 ?}
{0 39670,1 ?}
{0 3184,1 ?}
{0 30113,1 ?}
{0 46632,1 ?}
{0 37894,1 ?}
{0 39794,1 ?}
{0 58513,1 ?}
{0 26343,1 ?}
{0 25330,1 ?}
{0 37654,1 ?}
{0 64401,1 ?}
{0 70753,1 ?}
{0 33630,1 ?}
{0 51872,1 ?}
{0 56475,1 ?}
{0 64612,1 ?}
{0 31096,1 ?}
{0 37507,1 ?}
{0 37088,1 ?}
{0 49130,1 ?}
{0 10524,1 ?}
{0 33670,1 ?}
{0 64795,1 ?}
{0 1595,1 ?}
{0 40034,1 ?}
{0 51824,1 ?}
{0 39158,1 ?}
{0 44090,1 ?}
{0 24948,1 ?}
{0 63896,1 ?}
{0 44129,1 ?}
{0 62307,1 ?}
{0 64053,1 ?}
{0 27530,1 ?}
{0 33526,1 ?}
{0 12599,1 ?}
{0 39282,1 ?}
{0 63078,1 ?}
{0 27142,1 ?}
{0 29492,1 ?}
{0 29726,1 ?}
{0 34104,1 ?}
{0 47585,1 ?}
{0 59272,1 ?}
{0 795,1 ?}
{0 59278,1 ?}
{0 45290,1 ?}
{0 18724,1 ?}
{0 33447,1 ?}
{0 13820,1 ?}
{0 10223,1 ?}
{0 37128,1 ?}
{0 35849,1 ?}
{0 13263,1 ?}
{0 41551,1 ?}
{0 31329,1 ?}
{0 20968,1 ?}
{0 7421,1 ?}
{0 54686,1 ?}
{0 60277,1 ?}
{0 60265,1 ?}
{0 53961,1 ?}
{0 10885,1 ?}
{0 3923,1 ?}
{0 35369,1 ?}
{0 70352,1 ?}
{0 67674,1 ?}
{0 45333,1 ?}
{0 22512,1 ?}
{0 57239,1 ?}
{0 66906,1 ?}
{0 42948,1 ?}
{0 61996,1 ?}
{0 68161,1 ?}
{0 4975,1 ?}
{0 51514,1 ?}
{0 31605,1 ?}
{0 52490,1 ?}
{0 4744,1 ?}
{0 45861,1 ?}
{0 37673,1 ?}
{0 11771,1 ?}
{0 65583,1 ?}
{0 41350,1 ?}
{0 35181,1 ?}
{0 7482,1 ?}
{0 69703,1 ?}
{0 45575,1 ?}
{0 60712,1 ?}
{0 68924,1 ?}
{0 31916,1 ?}
{0 65376,1 ?}
{0 6221,1 ?}
{0 25390,1 ?}
{0 35615,1 ?}
{0 70829,1 ?}
{0 35749,1 ?}
{0 47161,1 ?}
{0 22792,1 ?}
{0 10953,1 ?}
{0 19827,1 ?}
{0 57405,1 ?}
{0 62523,1 ?}
{0 38842,1 ?}
{0 45847,1 ?}
{0 8482,1 ?}
{0 24424,1 ?}
{0 53972,1 ?}
{0 13103,1 ?}
{0 17819,1 ?}
{0 857,1 ?}
{0 8383,1 ?}
{0 66638,1 ?}
{0 30876,1 ?}
{0 58524,1 ?}
{0 23851,1 ?}
{0 43029,1 ?}
{0 5338,1 ?}
{0 6410,1 ?}
{0 9746,1 ?}
{0 26870,1 ?}
{0 13750,1 ?}
{0 3773,1 ?}
{0 65797,1 ?}
{0 64744,1 ?}
{0 31879,1 ?}
{0 7656,1 ?}
{0 31872,1 ?}
{0 38999,1 ?}
{0 26743,1 ?}
{0 53999,1 ?}
{0 35219,1 ?}
{0 41644,1 ?}
{0 56527,1 ?}
{0 61588,1 ?}
{0 5682,1 ?}
{0 20168,1 ?}
{0 42417,1 ?}
{0 41336,1 ?}
{0 8281,1 ?}
{0 59381,1 ?}
{0 9870,1 ?}
{0 31755,1 ?}
{0 67469,1 ?}
{0 51561,1 ?}
{0 12588,1 ?}
{0 64923,1 ?}
{0 71687,1 ?}
{0 58961,1 ?}
{0 35376,1 ?}
{0 47703,1 ?}
{0 49469,1 ?}
{0 37440,1 ?}
{0 68556,1 ?}
{0 32679,1 ?}
{0 13782,1 ?}
{0 72076,1 ?}
{0 65348,1 ?}
{0 65184,1 ?}
{0 67595,1 ?}
{0 61133,1 ?}
{0 65671,1 ?}
{0 61403,1 ?}
{0 47872,1 ?}
{0 62906,1 ?}
{0 67095,1 ?}
{0 60721,1 ?}
{0 67096,1 ?}
{0 19100,1 ?}
{0 69252,1 ?}
{0 18197,1 ?}
{0 52187,1 ?}
{0 61070,1 ?}
{0 22659,1 ?}
{0 49338,1 ?}
{0 63892,1 ?}
{0 70695,1 ?}
{0 3081,1 ?}
{0 26348,1 ?}
{0 29897,1 ?}
{0 71738,1 ?}
{0 66892,1 ?}
{0 11074,1 ?}
{0 66554,1 ?}
{0 67356,1 ?}
{0 45664,1 ?}
{0 33285,1 ?}
{0 36389,1 ?}
{0 69282,1 ?}
{0 21981,1 ?}
{0 42689,1 ?}
{0 63455,1 ?}
{0 29758,1 ?}
{0 29126,1 ?}
{0 42719,1 ?}
{0 12405,1 ?}
{0 36840,1 ?}
{0 63374,1 ?}
{0 3829,1 ?}
{0 37301,1 ?}
{0 28227,1 ?}
{0 66679,1 ?}
{0 28905,1 ?}
{0 70347,1 ?}
{0 22950,1 ?}
{0 27768,1 ?}
{0 35278,1 ?}
{0 42675,1 ?}
{0 25189,1 ?}
{0 58419,1 ?}
{0 42558,1 ?}
{0 34320,1 ?}
{0 47890,1 ?}
{0 53308,1 ?}
{0 16805,1 ?}
{0 35836,1 ?}
{0 72042,1 ?}
{0 66307,1 ?}
{0 45426,1 ?}
{0 66319,1 ?}
{0 44866,1 ?}
{0 40488,1 ?}
{0 70648,1 ?}
{0 2801,1 ?}
{0 49750,1 ?}
{0 13150,1 ?}
{0 72145,1 ?}
{0 50194,1 ?}
{0 33736,1 ?}
{0 22431,1 ?}
{0 41426,1 ?}
{0 37556,1 ?}
{0 69391,1 ?}
{0 2297,1 ?}
{0 33375,1 ?}
{0 9880,1 ?}
{0 30782,1 ?}
{0 21454,1 ?}
{0 5439,1 ?}
{0 41403,1 ?}
{0 62562,1 ?}
{0 9447,1 ?}
{0 23260,1 ?}
{0 28503,1 ?}
{0 8229,1 ?}
{0 52771,1 ?}
{0 67591,1 ?}
{0 33673,1 ?}
{0 29197,1 ?}
{0 4086,1 ?}
{0 32895,1 ?}
{0 35753,1 ?}
{0 34099,1 ?}
{0 70377,1 ?}
{0 5730,1 ?}
{0 5847,1 ?}
{0 46578,1 ?}
{0 41913,1 ?}
{0 28341,1 ?}
{0 17184,1 ?}
{0 5091,1 ?}
{0 53607,1 ?}
{0 30432,1 ?}
{0 16288,1 ?}
{0 44291,1 ?}
{0 13674,1 ?}
{0 23407,1 ?}
{0 61048,1 ?}
{0 30029,1 ?}
{0 58978,1 ?}
{0 4180,1 ?}
{0 33360,1 ?}
{0 60420,1 ?}
{0 23769,1 ?}
{0 71812,1 ?}
{0 21038,1 ?}
{0 37487,1 ?}
{0 28525,1 ?}
{0 39059,1 ?}
{0 37759,1 ?}
{0 52970,1 ?}
{0 29819,1 ?}
{0 62023,1 ?}
{0 46852,1 ?}
{0 4052,1 ?}
{0 9268,1 ?}
{0 71915,1 ?}
{0 28466,1 ?}
{0 22084,1 ?}
{0 47150,1 ?}
{0 3913,1 ?}
{0 8552,1 ?}
{0 31871,1 ?}
{0 78,1 ?}
{0 37970,1 ?}
{0 67960,1 ?}
{0 41554,1 ?}
{0 66987,1 ?}
{0 50276,1 ?}
{0 14203,1 ?}
{0 12906,1 ?}
{0 23402,1 ?}
{0 43419,1 ?}
{0 71925,1 ?}
{0 1862,1 ?}
{0 67853,1 ?}
{0 41208,1 ?}
{0 67295,1 ?}
{0 47946,1 ?}
{0 54919,1 ?}
{0 43708,1 ?}
{0 46325,1 ?}
{0 23316,1 ?}
{0 42231,1 ?}
{0 35287,1 ?}
{0 8499,1 ?}
{0 41660,1 ?}
{0 42395,1 ?}
{0 2260,1 ?}
{0 34013,1 ?}
{0 38024,1 ?}
{0 42952,1 ?}
{0 51968,1 ?}
{0 59852,1 ?}
{0 71492,1 ?}
{0 54342,1 ?}
{0 37256,1 ?}
{0 9092,1 ?}
{0 42765,1 ?}
{0 37442,1 ?}
{0 38917,1 ?}
{0 15529,1 ?}
{0 55655,1 ?}
{0 6579,1 ?}
{0 53170,1 ?}
{0 70329,1 ?}
{0 25592,1 ?}
{0 1921,1 ?}
{0 2291,1 ?}
{0 42149,1 ?}
{0 57008,1 ?}
{0 2621,1 ?}
{0 14072,1 ?}
{0 34477,1 ?}
{0 52607,1 ?}
{0 66411,1 ?}
{0 45683,1 ?}
{0 63432,1 ?}
{0 31069,1 ?}
{0 33583,1 ?}
{0 13082,1 ?}
{0 12814,1 ?}
{0 15781,1 ?}
{0 70494,1 ?}
{0 38391,1 ?}
{0 49635,1 ?}
{0 43850,1 ?}
{0 22551,1 ?}
{0 41199,1 ?}
{0 56584,1 ?}
{0 26584,1 ?}
{0 8781,1 ?}
{0 45318,1 ?}
{0 8579,1 ?}
{0 38480,1 ?}
{0 31465,1 ?}
{0 51433,1 ?}
{0 66824,1 ?}
{0 62784,1 ?}
{0 25555,1 ?}
{0 42371,1 ?}
{0 71367,1 ?}
{0 34107,1 ?}
{0 4616,1 ?}
{0 72014,1 ?}
{0 29232,1 ?}
{0 46311,1 ?}
{0 68706,1 ?}
{0 28707,1 ?}
{0 28609,1 ?}
{0 64409,1 ?}
{0 25006,1 ?}
{0 14992,1 ?}
{0 49364,1 ?}
{0 35708,1 ?}
{0 9252,1 ?}
{0 33123,1 ?}
{0 23852,1 ?}
{0 2967,1 ?}
{0 36077,1 ?}
{0 68562,1 ?}
{0 12877,1 ?}
{0 62340,1 ?}
{0 32284,1 ?}
{0 72433,1 ?}
{0 13752,1 ?}
{0 58132,1 ?}
{0 49164,1 ?}
{0 60470,1 ?}
{0 37493,1 ?}
{0 69021,1 ?}
{0 29205,1 ?}
{0 33133,1 ?}
{0 54734,1 ?}
{0 47294,1 ?}
{0 68999,1 ?}
{0 50594,1 ?}
{0 6630,1 ?}
{0 25060,1 ?}
{0 33585,1 ?}
{0 23953,1 ?}
{0 41377,1 ?}
{0 851,1 ?}
{0 9024,1 ?}
{0 23552,1 ?}
{0 54024,1 ?}
{0 8892,1 ?}
{0 32338,1 ?}
{0 1513,1 ?}
{0 69556,1 ?}
{0 29061,1 ?}
{0 70357,1 ?}
{0 62754,1 ?}
{0 66182,1 ?}
{0 70177,1 ?}
{0 2596,1 ?}
{0 32851,1 ?}
{0 12810,1 ?}
{0 25793,1 ?}
{0 70430,1 ?}
{0 31180,1 ?}
{0 59318,1 ?}
{0 28876,1 ?}
{0 45309,1 ?}
{0 12341,1 ?}
{0 57935,1 ?}
{0 30667,1 ?}
{0 26994,1 ?}
{0 34371,1 ?}
{0 37608,1 ?}
{0 60446,1 ?}
{0 69749,1 ?}
{0 6451,1 ?}
{0 29808,1 ?}
{0 42997,1 ?}
{0 3486,1 ?}
{0 68447,1 ?}
{0 25186,1 ?}
{0 43166,1 ?}
{0 44426,1 ?}
{0 70322,1 ?}
{0 69734,1 ?}
{0 7394,1 ?}
{0 9934,1 ?}
{0 39277,1 ?}
{0 70857,1 ?}
{0 31709,1 ?}
{0 39844,1 ?}
{0 36885,1 ?}
{0 25225,1 ?}
{0 42342,1 ?}
{0 57468,1 ?}
{0 69183,1 ?}
{0 60038,1 ?}
{0 52871,1 ?}
{0 62266,1 ?}
{0 9807,1 ?}
{0 11326,1 ?}
{0 53302,1 ?}
{0 68497,1 ?}
{0 20032,1 ?}
{0 50243,1 ?}
{0 64647,1 ?}
{0 63662,1 ?}
{0 18019,1 ?}
{0 4313,1 ?}
{0 51974,1 ?}
{0 52350,1 ?}
{0 54189,1 ?}
{0 54147,1 ?}
{0 11760,1 ?}
{0 41893,1 ?}
{0 22242,1 ?}
{0 58483,1 ?}
{0 32137,1 ?}
{0 55099,1 ?}
{0 64037,1 ?}
{0 68112,1 ?}
{0 62744,1 ?}
{0 52382,1 ?}
{0 61103,1 ?}
{0 3312,1 ?}
{0 36171,1 ?}
{0 43129,1 ?}
{0 36733,1 ?}
{0 61184,1 ?}
{0 7958,1 ?}
{0 69010,1 ?}
{0 67552,1 ?}
{0 9477,1 ?}
{0 35657,1 ?}
{0 67225,1 ?}
{0 22324,1 ?}
{0 47366,1 ?}
{0 16826,1 ?}
{0 43652,1 ?}
{0 38988,1 ?}
{0 70385,1 ?}
{0 33354,1 ?}
{0 48535,1 ?}
{0 31853,1 ?}
{0 8585,1 ?}
{0 68990,1 ?}
{0 7771,1 ?}
{0 14540,1 ?}
{0 47313,1 ?}
{0 21107,1 ?}
{0 49775,1 ?}
{0 20373,1 ?}
{0 70759,1 ?}
{0 63069,1 ?}
{0 46424,1 ?}
{0 60921,1 ?}
{0 19961,1 ?}
{0 9412,1 ?}
{0 71917,1 ?}
{0 11149,1 ?}
{0 65190,1 ?}
{0 55407,1 ?}
{0 22850,1 ?}
{0 56903,1 ?}
{0 50273,1 ?}
{0 15902,1 ?}
{0 36335,1 ?}
{0 46235,1 ?}
{0 72143,1 ?}
{0 3182,1 ?}
{0 43946,1 ?}
{0 26434,1 ?}
{0 42804,1 ?}
{0 12750,1 ?}
{0 8710,1 ?}
{0 44495,1 ?}
{0 60296,1 ?}
{0 62374,1 ?}
{0 445,1 ?}
{0 57878,1 ?}
{0 71052,1 ?}
{0 56129,1 ?}
{0 25963,1 ?}
{0 8677,1 ?}
{0 37350,1 ?}
{0 57567,1 ?}
{0 35485,1 ?}
{0 12176,1 ?}
{0 41364,1 ?}
{0 9841,1 ?}
{0 14379,1 ?}
{0 33730,1 ?}
{0 39126,1 ?}
{0 53888,1 ?}
{0 38192,1 ?}
{0 49480,1 ?}
{0 47166,1 ?}
{0 2023,1 ?}
{0 19219,1 ?}
{0 72165,1 ?}
{0 34031,1 ?}
{0 31716,1 ?}
{0 35383,1 ?}
{0 12452,1 ?}
{0 34365,1 ?}
{0 12317,1 ?}
{0 12796,1 ?}
{0 35694,1 ?}
{0 54390,1 ?}
{0 45216,1 ?}
{0 12522,1 ?}
{0 42590,1 ?}
{0 30448,1 ?}
{0 38251,1 ?}
{0 8092,1 ?}
{0 9336,1 ?}
{0 19333,1 ?}
{0 26440,1 ?}
{0 47846,1 ?}
{0 29132,1 ?}
{0 31661,1 ?}
{0 49249,1 ?}
{0 39904,1 ?}
{0 7614,1 ?}
{0 27640,1 ?}
{0 62175,1 ?}
{0 51153,1 ?}
{0 8291,1 ?}
{0 3593,1 ?}
{0 8636,1 ?}
{0 6353,1 ?}
{0 60991,1 ?}
{0 55060,1 ?}
{0 33211,1 ?}
{0 18964,1 ?}
{0 32833,1 ?}
{0 41184,1 ?}
{0 9829,1 ?}
{0 7822,1 ?}
{0 39819,1 ?}
{0 54616,1 ?}
{0 34785,1 ?}
{0 33435,1 ?}
{0 24662,1 ?}
{0 8018,1 ?}
{0 44103,1 ?}
{0 54381,1 ?}
{0 56340,1 ?}
{0 20357,1 ?}
{0 45207,1 ?}
{0 43772,1 ?}
{0 22943,1 ?}
{0 38151,1 ?}
{0 52668,1 ?}
{0 48923,1 ?}
{0 65503,1 ?}
{0 44733,1 ?}
{0 69575,1 ?}
{0 68144,1 ?}
{0 60339,1 ?}
{0 71469,1 ?}
{0 32044,1 ?}
{0 28817,1 ?}
{0 28058,1 ?}
{0 52869,1 ?}
{0 71662,1 ?}
{0 59950,1 ?}
{0 58316,1 ?}
{0 28029,1 ?}
{0 13601,1 ?}
{0 38205,1 ?}
{0 67608,1 ?}
{0 38258,1 ?}
{0 57888,1 ?}
{0 66137,1 ?}
{0 61190,1 ?}
{0 44325,1 ?}
{0 59947,1 ?}
{0 49015,1 ?}
{0 70226,1 ?}
{0 53797,1 ?}
{0 1387,1 ?}
{0 23466,1 ?}
{0 42617,1 ?}
{0 36308,1 ?}
{0 53831,1 ?}
{0 70425,1 ?}
{0 51873,1 ?}
{0 5784,1 ?}
{0 16330,1 ?}
{0 61719,1 ?}
{0 66280,1 ?}
{0 40906,1 ?}
{0 27955,1 ?}
{0 11139,1 ?}
{0 33134,1 ?}
{0 10893,1 ?}
{0 13811,1 ?}
{0 5831,1 ?}
{0 68043,1 ?}
{0 9545,1 ?}
{0 25332,1 ?}
{0 72004,1 ?}
{0 47777,1 ?}
{0 68678,1 ?}
{0 63590,1 ?}
{0 48057,1 ?}
{0 36122,1 ?}
{0 25139,1 ?}
{0 10754,1 ?}
{0 7058,1 ?}
{0 6997,1 ?}
{0 48217,1 ?}
{0 28099,1 ?}
{0 7376,1 ?}
{0 34039,1 ?}
{0 40945,1 ?}
{0 15635,1 ?}
{0 61213,1 ?}
{0 60891,1 ?}
{0 27494,1 ?}
{0 42189,1 ?}
{0 37508,1 ?}
{0 38442,1 ?}
{0 38880,1 ?}
{0 46579,1 ?}
{0 20954,1 ?}
{0 58665,1 ?}
{0 22534,1 ?}
{0 11929,1 ?}
{0 59212,1 ?}
{0 34630,1 ?}
{0 62421,1 ?}
{0 22523,1 ?}
{0 56587,1 ?}
{0 35751,1 ?}
{0 70464,1 ?}
{0 34366,1 ?}
{0 45144,1 ?}
{0 49233,1 ?}
{0 42485,1 ?}
{0 28569,1 ?}
{0 52272,1 ?}
{0 61691,1 ?}
{0 52731,1 ?}
{0 48261,1 ?}
{0 54985,1 ?}
{0 70761,1 ?}
{0 38261,1 ?}
{0 67981,1 ?}
{0 48742,1 ?}
{0 32436,1 ?}
{0 5261,1 ?}
{0 36398,1 ?}
{0 45562,1 ?}
{0 47082,1 ?}
{0 10114,1 ?}
{0 10216,1 ?}
{0 35085,1 ?}
{0 69144,1 ?}
{0 7925,1 ?}
{0 66685,1 ?}
{0 1502,1 ?}
{0 38353,1 ?}
{0 37365,1 ?}
{0 18826,1 ?}
{0 54142,1 ?}
{0 47006,1 ?}
{0 47027,1 ?}
{0 65324,1 ?}
{0 19137,1 ?}
{0 34934,1 ?}
{0 56083,1 ?}
{0 55537,1 ?}
{0 38000,1 ?}
{0 35269,1 ?}
{0 53074,1 ?}
{0 30496,1 ?}
{0 63474,1 ?}
{0 50110,1 ?}
{0 9471,1 ?}
{0 48997,1 ?}
{0 14669,1 ?}
{0 6636,1 ?}
