@relation yelp
@attribute text string
@attribute id numeric
@attribute sentiment** {positive, negative, neutral}
@data
"base rate quot buck tax total end pick car friday afternoon return monday morn talk gas option explain dont pro rate gas bring lose money brought tank lost kept tri sell insur tax januari",29450,neutral
"word al pastor tacosthat need know that care that make good mean serious world flour tortilla corn one gross extra pineappl cold beer salad bar man damn good eat al pastor taco al pastor taco daydream left say messag know place make good better serious",46035,neutral
"bump neighbourhood hungri stop snack share decid korean poutin ok hubbi enjoy bit spici guess expect bulgogi tast spici chili tast overal fri chees curd great probabl tradit time",50325,neutral
"warn dont purchas product suck evod vape pen work day gave tri say return claim cartridg use make sens initi work friend use exact batteri cartridg their work perfect just save person lot troubl dont purchas product crap",16226,neutral
"updat ac decid problem tonight call baker pm doorbel rang run capacitor later got nice cold ac high recommend turn furnac gas set smoke detector googl heat ac servic surpris got list baker compani actual answer phone ask ken look monday call friday afternoon ken said look day call advanc servic furnac run fine just need clean ac coil fast friend profession high recommend",66612,neutral
"servicei realli like place crazi come mexican food definit eat late friend recommend place check instagram photo fall love arriv pm sunday busi wait minut tabl menu isnt extens stapl fusion twist pollo frito suadero carnita hongo taco tast excel especi pollo frito hongo taco fri donut definit tri dessert servic great parti accommod problem definit great recommend forward place friend visit calgari",51237,neutral
"dude check bike dope continu convers enter clear return bike stood right wait agon long time acknowledg quick easi follow custom servic script hi welcom insert hipster bike shop insert burnt hipster help love bike bit pricey day toronto great citi bike worth traffic construct crazi wear helmet road use avoid car",61871,neutral
"time vega kid time rang final time got aftermath drive tank car imagin awesom live havent won vega slot time son shot mp hes enjoy tri differ gun hes read histori glad place like partak hobbi safe environ have buy gun worri",52835,neutral
"servic wonder atmospher attent staff great experi saw place restaur week want tri differ town reserv lunch high recommend midday place fill earli serv staff wonder attent great recommend fantast cuisin husband homemad spinach stuf ravioli went right filet mignon save room dessert creme brule flan excel definit upscal vibe special occas type place over stuffi end meal felt like famili definit",17408,neutral
"initi pay premium price premium servic hassl like busi worri peopl come answer phone guy job right answer phone hey realli good job",33561,neutral
"start hotel yes realli come work pleasur second time spent mayb gambl sure room nice high roller said stay join player club innund special offer mirag final took book month come mid week suit holi cow werent kid massiv bedroom suit overlook strip wet bar tvs realli swanki high end room low end room mirag great valu dollar theyll happi care",63274,neutral
"time lunch time sushi good napkin dirti time hibatchi veget shock small portion food came tabl minut lunch partner did appolog delay hard make vegi hibatchi spring roll came minut staff unorgan probabl small portion appolog delay",43019,neutral
"establish natalia owner awesom work sign servic eyelash perm tint ami truli wonder microblad jillian person note perman put face want feel like rush cut corner jillian extrem profession took time need measur creat best design eyebrow extrem happi calib artist glam parlor friend environ",61015,neutral
"thumb crew machaca plate perfect mixtur egg beef veggi thank tomato son quesadilla cheesi greasi son roll taco except poison guacamol ate sacrif scrape guac ate plate mrs carn asada salad like ricardo like hot mild salsa fan medium just like sweeter salsa",30968,neutral
"live lake las vega tri restaur year ago return past week buddi call want come town renew vow wife call restaur villag accommod small surpris dinner parti met laura sure isnt wonder woman secret ident work buddi accommod need set beauti tabl perfect atmospher warm welcom parti servic food fantast chicken picatta wife ahi guy steak comment perfect surpris afford choic recommend tri place strong know regular rotat",31132,neutral
"nice sight chagrin water fall complet small idyl town locat outsid cleveland free street park avail",18213,neutral
"play vitamin cs graduat song rememb time dakgogi place use qualiti portion size food chang dramat declin favourit clear blast person friend servic unapp shame use good",21575,neutral
"daili park lost park ticket thank bellagio use favorit place eat gambl stay play mgm properti charg park misplac park ticket greedi possibl joke actual took paid park properti clean filthi nasti garag paint stripe litter instal new light year maintain park structur conveni new fortun mgm properti truli hope visitor stay play wine dine properti strip welcom guest free park stay away park car someplac daili park mgm own properti effect aria bellagio mgm mandalay bay luxormirag mont carlo new york new york",8284,neutral
"jefferi think critiqu wrong place buffet street sit restaur eaten frequent eat food good littl expens leftov guess consid cost wait staff good friend good friend check guy mr hospit sure unless problem talk second dont like menu item dont includ thing eat menu item soup includ imo best local area chines food far",68041,neutral
"overpr dank poor select fan closest thing groceri store work home",25975,neutral
"peopl drink entre appet huge portion talk dealio vega standard price high recommend restaur foodi budget vega tremend set fanci amaz restaur offer peopl price rang plus extrem hard book reserv place die like robuchon run middl lemongrass strang dim sum lunch hour offer comfort food satisfi delici restaur beauti stay aria def ventur",67392,neutral
